Date,Text,UserName,ScreenName,Bio,FollowersCount,FollowingCount,Language,RetweetCount,Location,Id_str,Source,Link
2020-11-12 03:24:48,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",♡,_7hr3e,"TAEKOOK IS
 A CUTE WORD









------





-----


-----


























-------





----









---------














YOU KNOW, I KNOW",131,222,en,2085,_______➡️➡️➡️➡️_⚠RT🔁🔞,1326727618775953409,Twitter for Android,https://twitter.com/_7hr3e/status/1326727618775953409
2020-11-12 03:24:14,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",KJl1🔜,EXOClX,kai hanbin cix. in that order too.,116,78,en,48,"17, she/her",1326727477696229382,Twitter for iPhone,https://twitter.com/EXOClX/status/1326727477696229382
2020-11-12 03:24:13,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",κοοκιє,KinTae_530,"김태형🐯 *vkook
BTS🌙",2045,4255,en,2085,Ecuador 🇪🇨  Dynamite🧨 ,1326727472029839360,Twitter for Android,https://twitter.com/KinTae_530/status/1326727472029839360
2020-11-12 03:24:10,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",vein♡ | ᵉⁿʰʸᵖᵉⁿ ˡᵒᶜᵏᵈᵒʷⁿ,jungwondebuted,"@ENHYPEN_members: until the sunset, let's sing together.",634,572,en,68,𝘩𝘦𝘳 ; 𝘱𝘳𝘦-𝘪𝘭𝘢𝘯𝘥,1326727460478545921,Twitter for Android,https://twitter.com/jungwondebuted/status/1326727460478545921
2020-11-12 03:24:00,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",💜GUATEMALA A.R.M.Y🇬🇹,GuatemalaArmy,🔍Fanbase guatemalteca para @BTS_twt🔎 | @BTS_twt Guatemalan Fanbase | @BTS_twt 용 과테말라 팬 기반 | @BTS_ARMYLeague Members | ESP/ENG | 🇬🇹,7276,352,en,2085,,1326727419169038336,Twitter for Android,https://twitter.com/GuatemalaArmy/status/1326727419169038336
2020-11-12 03:22:51,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",⟭⟬❦✜ Ell is ᴱᴺ🧬 | Daisy Hour 🌼🕔,icyfoxgalaxy,22 • She/Her • Typo Machine • Welcome to my quadrilingual trash bin. Currently whipped for a certain ice boy 🐳❄ Salam Berdikari✨ 飛べ🔳 보라해💜 • Multis fanacc,561,710,en,68,🇮🇩 | pls read carrd first tq,1326727130495868928,Twitter for Android,https://twitter.com/icyfoxgalaxy/status/1326727130495868928
2020-11-12 03:22:45,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",901ᴮᴱ🐰,yorda0901,넌 충분히 잘하고 있어🥰 정무행알💜 Teamwork makes the dream work.,39,310,en,2085,,1326727104612900867,Twitter for Android,https://twitter.com/yorda0901/status/1326727104612900867
2020-11-12 03:22:36,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",lexie🍂,jungoneeee,"DILIGENTLY LIVE LIFE!!!

- yang jungwon",270,413,en,68,🇵🇭,1326727066830606338,Twitter for Android,https://twitter.com/jungoneeee/status/1326727066830606338
2020-11-12 03:22:28,@AgentDustal @Google I'm with you. My #Pixel4XL is the worst phone I've ever owned. I migrated from iPhone with the #Pixel2XL and on yo the 4. I'm waiting for my Verizon #iPhone12ProMax. Completely through with #Pixel.,Sam Hankins,redjellydonut,"Supernatural horror fan, animal lover, veteran, and recovering addict. Believer in second chances. Love me all things #Arsenal. #TeamPeteForever",413,1435,en,0,"Austin, TX",1326727032378634240,Twitter for Android,https://twitter.com/redjellydonut/status/1326727032378634240
2020-11-12 03:22:05,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",JungwonOntop,JungwonOntop,"SHEEP GARDEN 🧡양정원🧡
🔥ENHYPEN🔥
@ENHYPEN_members",92,173,en,68,🇻🇳,1326726935381123072,Twitter for Android,https://twitter.com/JungwonOntop/status/1326726935381123072
2020-11-12 03:21:14,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ᵃⁿⁿⁱᵉ | ᴇɴ-⁷ | 𐤀,prettyjungwon,𝐲𝐚𝐧𝐠 𝐣𝐮𝐧𝐠𝐰𝐨𝐧 𝑜𝑓 ᗴᑎᕼYᑭᗴᑎ 𝑜𝑤𝑛𝑠 𝑚𝑦 𝒉𝒆𝒂𝒓𝒕! fanacct!,487,574,en,68,6•26•20 | she/her,1326726720301494273,Twitter for Android,https://twitter.com/prettyjungwon/status/1326726720301494273
2020-11-12 03:18:53,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ᴮᴱmeme⁷,sabilikim,☀️🌻 personal account | fan account @BTS_twt she/her,429,356,en,68,selective,1326726131723087872,Twitter for Android,https://twitter.com/sabilikim/status/1326726131723087872
2020-11-12 03:18:28,"RT @MangiesShop: #smartphone, #pro, #android, #samsung, #apple, #tech, #phone, #xiaomi, #mobile, #nokia, #oneplus, #s, #gadget, #huawai, #i…",Techie Wiz,techie_wiz,"Tech company, gadget reviews and product tutorials.
Send a DM to get your startup/company or tech product promoted on our platform.",896,25,en,1,Global,1326726024374046720,Techie Wiz bot,https://twitter.com/techie_wiz/status/1326726024374046720
2020-11-12 03:18:25,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",jidᴱᴺ⁻ · kinda ia ·,anhaivens,protect @ENHYPEN_members at all cost ♡,684,664,en,68,‘99 — 𝙬𝙤𝙣𝙝𝙚𝙚.,1326726011610755072,Twitter for Android,https://twitter.com/anhaivens/status/1326726011610755072
2020-11-12 03:18:12,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱPlummy Lips⁷,Dynamic_BTS,"ONLY for @BTS_twt #BTS #방탄소년단 💜
a fan of BillboardHOT100 n.o1 singers",1447,512,en,2085,mama_bird'snest,1326725958733328391,Twitter for Android,https://twitter.com/Dynamic_BTS/status/1326725958733328391
2020-11-12 03:17:41,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",beya day-18,yanga_bea,bts till the end | multi fan,265,936,en,68,"Seoul, Republic of Korea ",1326725827174625282,Twitter for iPhone,https://twitter.com/yanga_bea/status/1326725827174625282
2020-11-12 03:17:00,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱaReMy⁷⏻NE,BTS_aRMy77_,"The genre is @BTS_twt.                                            

FAN OF BILLBOARD 100 3 TIMES #1 ARTIST BTS. 

🐨🐹🐱🐿🐥🐯🐰💜.",3135,2563,en,2085,BTS ONLY.,1326725655447314434,Twitter for Android,https://twitter.com/BTS_aRMy77_/status/1326725655447314434
2020-11-12 03:16:55,"@nekojitaa @Kas_610 @9to5mac @michaelpotuck The best Google phone is probably an iPhone SE, at least YouTube runs on that—when I had a Pixel 3 it was crashing &amp; burning. Never had any issues with my Galaxy doing that",祝福,MADBLACKTWlNK,Editor for: @niamreagan | @Twitch artist | 🇨🇦🇺🇸🇮🇱 | UCSD ‘24 / / Commissions: Open — ToS: https://t.co/KQQKhOMfz9,256,370,en,0,,1326725635994161152,Twitter for iPhone,https://twitter.com/MADBLACKTWlNK/status/1326725635994161152
2020-11-12 03:16:35,"The First Brand in This Picture is -
1) Dell - Laptop
2)OnePlus-2nd SmartPhone
3)SamSung-3rd SmartPhone
Hope I Win this😓
@amazonIN #AmazonFinaleDays https://t.co/xAIGZD2kIv",Hemanth Kumar,Hemanth31096089,,0,58,en,0,,1326725552657424384,Twitter for Android,https://twitter.com/Hemanth31096089/status/1326725552657424384
2020-11-12 03:15:42,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",Send_love🤞,Sendlov72942466,,1,39,en,68,,1326725328681672711,Twitter for Android,https://twitter.com/Sendlov72942466/status/1326725328681672711
2020-11-12 03:15:36,RT @MilkywayEssent: #Adventure #Sun Planets &amp; Constellations Soft Phone Case for iPhone &amp; Samsung Galaxy https://t.co/pkLjUDQyGj,Adventure India,tdg_bnb,Our crafted trips and tour plans for you and your friends,2743,1004,en,1,India,1326725305281736704,TDG Adventures,https://twitter.com/tdg_bnb/status/1326725305281736704
2020-11-12 03:15:08,"#smartphone, #pro, #android, #samsung, #apple, #tech, #phone, #xiaomi, #mobile, #nokia, #oneplus, #s, #gadget, #huawai, #ios, #realme, #gadgets, #technews
Show now 👉 👉https://t.co/IOFE4j0Ukh or Retweet😍 https://t.co/0xtJiDxS5O",MangieS Shop⭐❤️⭐,MangiesShop,We have what you deserve!. We have wide range of high quality electronics📱 that meet your need. #smartwatches #smartwatch #xiaomi #onlineshop #samsung 🤩👍💡📸,3069,4019,en,1,Germany,1326725187484659715,SocialRabbit Plugin,https://twitter.com/MangiesShop/status/1326725187484659715
2020-11-12 03:14:58,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ً Nad⁷,taekinover,"#JIN: Live Happy •ᴗ• 
@BTS_twt | Fan account | She/Her",1425,1441,en,2085,,1326725146351079425,Twitter Web App,https://twitter.com/taekinover/status/1326725146351079425
2020-11-12 03:14:19,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Ar ⁷ ▫️▪️,army_arki,"Life Goes On, Let's Live On - @BTS_twt

112817 | OT7 💜 | Matthew 7:7-12",213,528,en,2085,,1326724981351313414,Twitter for Android,https://twitter.com/army_arki/status/1326724981351313414
2020-11-12 03:14:12,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",jeojang,baelovelyyy,"ᵐʸ ʰᵃᵖᵖⁱⁿᵉˢˢ ◡̈ 
i will work hard without giving up until the end. ♡ ⌇",95,290,en,48,,1326724950628184064,Twitter for Android,https://twitter.com/baelovelyyy/status/1326724950628184064
2020-11-12 03:13:22,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ًalaska vote atz on mama ✰,seonghwabillity,.˚ ₍ 🌿 ₎┊#SEONGHWA #HONGJOONG #SUNGHOON #JAY #HEEJIN #JINSOUL ↷ 𝘵𝘩𝘦𝘺 𝘴𝘢𝘪𝘥 𝘵𝘩𝘪𝘴 𝘶𝘴𝘦𝘳 𝘪𝘴 𝘴𝘦𝘭𝘦𝘤𝘵𝘪𝘷𝘦.,295,332,en,68,S!HER · 4TEEN · read carrd byf,1326724741919502336,Twitter Web App,https://twitter.com/seonghwabillity/status/1326724741919502336
2020-11-12 03:13:20,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",𝒎𝒆𝒓𝒊𝒆𝒍🦄🧬 ᴱᴺ⁻⁷,meriel_hoonie,⠀⠀⠀⠀⠀⠀ 다중 💫┊• '02 🇵🇭 •┊𖧵⟭⟬💎💜✨,2311,1543,en,68,she/her,1326724735154024449,Twitter for iPhone,https://twitter.com/meriel_hoonie/status/1326724735154024449
2020-11-12 03:12:45,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",kunikookie01,kunimalikah96,"JUNGKOOK BTS fan🐰
DONE IS BETTER THAN PERFECT.
Lebih baik suatu pekerjaan itu kamu lakukan daripada kamu mengejar kata sempurna
love my self love your self💜",82,103,en,68,"Trenggalek, Indonesia",1326724588361822210,Twitter for Android,https://twitter.com/kunimalikah96/status/1326724588361822210
2020-11-12 03:12:33,#Adventure #Sun Planets &amp; Constellations Soft Phone Case for iPhone &amp; Samsung Galaxy https://t.co/pkLjUDQyGj,Milkyway Essentials,MilkywayEssent,Welcome to Milkyway Essentials store!,85,355,en,1,,1326724534444191745,MilkywayEssent,https://twitter.com/MilkywayEssent/status/1326724534444191745
2020-11-12 03:12:22,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ً,choosnn,꒰꒰ — #김선우 • sunshine is the best medicine.,170,188,en,68,➷◞🌏,1326724490458329088,Twitter for Android,https://twitter.com/choosnn/status/1326724490458329088
2020-11-12 03:12:18,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",aly 💌 | D-18,ni_kikkeut,#NI_KI𓃮: DANCE PRODIGY AND 4TH GEN MAIN DANCER                                     ⟨she | her⟩,2339,2317,en,68,EGGIE→ENGENE,1326724473609842688,Twitter for Android,https://twitter.com/ni_kikkeut/status/1326724473609842688
2020-11-12 03:11:54,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",☆UP☆,Uliyanti_dini,@donghae861015 | Jungkookie | Gamer | ojok nge'follow nek awakmu seneng fanwar.,109,108,en,2085,,1326724372527132672,Twitter for Android,https://twitter.com/Uliyanti_dini/status/1326724372527132672
2020-11-12 03:10:53,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",✰ mellᴱᴺ⁻⁷,your_edens,"❦ ═෴ ᶠᵃⁿ ᵃᶜᶜ ᵒᶠ @ENHYPEN_members • ═ ❦ ━━━━━━━━━

ᴛʜᴇ ʙᴇsᴛ ᴡᴀʏ ᴛᴏ ᴛᴀᴋᴇ ʀᴇᴠᴇɴɢᴇ ᴀɢᴀɪɴsᴛ ᴛʜᴏsᴇ ᴡʜᴏ ɪɴsᴜʟᴛ ʏᴏᴜ, ɪs ᴛᴏ ʙᴇ ᴍᴏʀᴇ sᴜᴄᴄᴇssғᴜʟ ᴛʜᴀɴ ᴛʜᴇᴍ.
#ᵉⁿᵍᵉⁿᵉ #ᴊᴀʏᴡᴏɴ",232,268,en,68,🅴🅽🅷🆈🅿🅴🅽↬𝗱𝗿𝗲𝗮𝗺𝘀 𝚌𝚊𝚗 𝚌𝚑𝚊𝚗𝚐𝚎 𝒐𝒖𝒓 𝒍𝒊𝒗𝒆𝒔.,1326724119027572739,Twitter for Android,https://twitter.com/your_edens/status/1326724119027572739
2020-11-12 03:10:46,#beauty #beautiful #girl Smart Mirror Flip Phone Case Samsung Galaxy https://t.co/b1grfXwdOB,IKEacasa,Ikeacasa,IKEacasa - A Hurrycane Shopping!,7214,8507,en,0,,1326724088824541185,SocialRabbit Plugin,https://twitter.com/Ikeacasa/status/1326724088824541185
2020-11-12 03:10:41,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",andrea ❥,jungwonizedd,"#냥정원 ⋆ predebut eggie ⋆ 24/7 fangirl for @ENHYPEN_members ♡

— she ⋆ her ⋆ fan account back up @jungwonizzed",1937,1945,en,68,,1326724065336307714,Twitter for Android,https://twitter.com/jungwonizedd/status/1326724065336307714
2020-11-12 03:10:07,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",yas♡ || D-8-18☁️,gtmpiiwonie_,m u l f a n d 𝒂𝒓𝒆𝒂 - ✨ || #𝐁𝐓𝐒 #𝐍𝐂𝐓 #𝐓𝐗𝐓 #𝐄𝐍𝐇𝐘𝐏𝐄𝐍 🌙 || ᴏᴛ7 ᴏᴛ5 ᴏᴛ23♡🍫,1431,1447,en,68,,1326723923883425793,Twitter for Android,https://twitter.com/gtmpiiwonie_/status/1326723923883425793
2020-11-12 03:10:06,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",+waitingmenujuloading+ ᴱᴺ⁻,anipdisini,"+𝖒𝖚𝖑𝖋𝖆𝖓 𝖓𝖆𝖒𝖉𝖔𝖓𝖌+
FAN ACCOUNT",472,547,en,68,Indonesia,1326723918950887424,Twitter for Android,https://twitter.com/anipdisini/status/1326723918950887424
2020-11-12 03:09:40,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",𝙋𝙚𝙖𝙘𝙝. 🍑 ~• หม่ามี้น้งจองวอน •~,Peachyy_7,𝙅𝙪𝙣𝙜𝙬𝙤𝙣 🐈🍼 ㅇㅅㅇ 𝙎𝙪𝙣𝙜𝙝𝙤𝙤𝙣 🐧❄️ 𝙃𝙚𝙚 𝙨𝙚𝙪𝙣𝙜 🦌 𝙎𝙪𝙣𝙤𝙤 🦊☀️ 𝙅𝙖𝙠𝙚 🐶 𝙅𝙖𝙮 🦅 𝙉𝙞𝙠𝙞🐆 🌷 sᴜᴘᴘᴏʀᴛ #ENHYPEN 🌻🌞 #양정원,243,210,en,68,,1326723809483714560,Twitter for iPhone,https://twitter.com/Peachyy_7/status/1326723809483714560
2020-11-12 03:09:07,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",t i aヾ,goldenpjs,"the truth hurts, but lies are worse.",715,727,en,68,"❐ jay ; dancer, singer, rapper, songwriter, reliable leader, good visuals, motivator, moodmaker, fashion king and energy sourceˎˊ˗ | she/her O3 🇮🇩",1326723671755550721,Twitter for Android,https://twitter.com/goldenpjs/status/1326723671755550721
2020-11-12 03:08:31,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ًniccs🥕ᴱᴺ⁻⁷D-18♡(ia),jungwoniebunny,ㅤㅤ ㅤㅤ ㅤ ㅤㅤ ㅤㅤ ㅤ ⇢𝒇𝒐𝒓 𝒆𝒏𝒉𝒚𝒑𝒆𝒏ㅤㅤㅤㅤ ㅤ ꒰📽꒱ ㅤㅤㅤ jungwon luvbot𑁍s/her,1767,1587,en,68,"Yang Jungwon:
/shēēp gárdēn/
   -a boy who is naturally cute but doesn't know how to do an aegyo and also a very talented boy in short jowa ko:»",1326723520210980864,Twitter for iPhone,https://twitter.com/jungwoniebunny/status/1326723520210980864
2020-11-12 03:08:22,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Dianaᴮᴱ 🌑,Mitsukitae,Mis raíces me hacen la persona que soy ahora | BTS OT7 | Stan Woo Do-Hwan ㅣDRAMIONE,1004,371,en,2085,"Los Angeles, CA",1326723481967292416,Twitter for iPhone,https://twitter.com/Mitsukitae/status/1326723481967292416
2020-11-12 03:08:20,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA","Charlswill😉❤️ ⚡TEAM FLASH⚡, ONEVITYGENE",itsmewillotski,"A Batangueño SHS student who loves K-Pop & BL.
Your future engineer.",876,1033,en,68,"San Jose, Calabarzon",1326723473574539265,Twitter for Android,https://twitter.com/itsmewillotski/status/1326723473574539265
2020-11-12 03:08:13,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱPooh💜BTS⁷,TannieBff,"Billboard Hot 100 No.1 singers @BTS_twt  FAN ACCOUNT⟭⟬💜⟬⟭
BTS = jjang 🌝",429,375,en,2085,,1326723446026350592,Twitter for Android,https://twitter.com/TannieBff/status/1326723446026350592
2020-11-12 03:08:06,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Moon♡bts⁷💜| ʙᴇ,moon_bts07,안녕하세요! An army who always loves and support BTS. •| A Fanacc for @BTS_twt 💜|• #BTS_BE 🎐,35,110,en,2085,btsdreamwrld♡200314=rtwt/likes,1326723414908784640,Twitter for Android,https://twitter.com/moon_bts07/status/1326723414908784640
2020-11-12 03:07:34,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ทอผอผุดผ่อง,tiho218,@BTS_twt | #𝙣𝙘𝙩127 (𝙩𝙮) | 𝙠𝙟𝙝527 | #𝙩𝙭𝙩 | #𝙚𝙣𝙝𝙮𝙥𝙚𝙣 (𝙮𝙟𝙬) | #𝙗𝙠𝙥𝙥,701,664,en,68,𝙟𝙖𝙚𝙮𝙤𝙣𝙜,1326723280330350592,Twitter for iPhone,https://twitter.com/tiho218/status/1326723280330350592
2020-11-12 03:06:42,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",🎗평생지민이편Jimin is a main dancer🐥~🎶,mlcTcdAX6jOfKC0,"세계 평화에 이바지할 지민 목소리
💌 fan account

𝐑𝐨𝐜𝐤 𝐁𝐢𝐬𝐨𝐧",981,1235,en,2085,대한민국,1326723064415936512,Twitter for Android,https://twitter.com/mlcTcdAX6jOfKC0/status/1326723064415936512
2020-11-12 04:01:40,RT @SuperSaf: NEW VIDEO: iPhone 12 Pro Max vs Samsung Galaxy Note 20 Ultra #SuperSafStyle Camera Comparison 😋 ►►►  https://t.co/97Xj9hwl7a…,planerbeat,planerbeat,ЛГБТ-инструктор,28,111,en,43,Объединенные Рабские Вымираты,1326736897792675841,Tweetbot for iΟS,https://twitter.com/planerbeat/status/1326736897792675841
2020-11-12 04:00:55,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Victory⁷BE🧨Dynamite,Khloe716,"보라해💜BTS 💜아미💜🌈
'Teamwork Makes The Dream Work'
사랑해요💜방탄소년단💜보라해",58,215,en,2085,,1326736708046483459,Twitter for Android,https://twitter.com/Khloe716/status/1326736708046483459
2020-11-12 04:00:41,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",BiiBoo ~ FIX,wana_santika,#CIX,75,314,en,48,,1326736648718016512,Twitter for Android,https://twitter.com/wana_santika/status/1326736648718016512
